estado,municipio,bioma,ano,mês,dia,estacao
RONDÔNIA,MACHADINHO D'OESTE,Amazônia,2024,2,29,Verão
RONDÔNIA,VALE DO ANARI,Amazônia,2024,2,29,Verão
AMAZONAS,NHAMUNDÁ,Amazônia,2024,2,29,Verão
AMAZONAS,AUTAZES,Amazônia,2024,2,29,Verão
PARÁ,CURUÁ,Amazônia,2024,2,29,Verão
PARÁ,MONTE ALEGRE,Amazônia,2024,2,29,Verão
AMAZONAS,SANTO ANTÔNIO DO IÇÁ,Amazônia,2024,2,29,Verão
MATO GROSSO DO SUL,COSTA RICA,Cerrado,2024,2,29,Verão
ALAGOAS,CAMPO ALEGRE,Mata Atlântica,2024,2,29,Verão
ALAGOAS,PENEDO,Mata Atlântica,2024,2,29,Verão
ALAGOAS,CORURIPE,Mata Atlântica,2024,2,29,Verão
SÃO PAULO,MARAPOAMA,Mata Atlântica,2024,2,29,Verão
RORAIMA,CARACARAÍ,Amazônia,2024,3,1,Outono
RORAIMA,RORAINÓPOLIS,Amazônia,2024,3,1,Outono
GOIÁS,MINEIROS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,COSTA RICA,Cerrado,2024,3,1,Outono
SÃO PAULO,MARAPOAMA,Mata Atlântica,2024,3,1,Outono
RORAIMA,BONFIM,Amazônia,2024,3,1,Outono
RORAIMA,CANTÁ,Amazônia,2024,3,1,Outono
BAHIA,PRADO,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,PARACATU,Cerrado,2024,3,1,Outono
MINAS GERAIS,BONFINÓPOLIS DE MINAS,Cerrado,2024,3,1,Outono
MINAS GERAIS,SÃO FRANCISCO,Cerrado,2024,3,1,Outono
MINAS GERAIS,JANUÁRIA,Cerrado,2024,3,1,Outono
BAHIA,JABORANDI,Cerrado,2024,3,1,Outono
SERGIPE,SÃO CRISTÓVÃO,Mata Atlântica,2024,3,1,Outono
ALAGOAS,JEQUIÁ DA PRAIA,Mata Atlântica,2024,3,1,Outono
BAHIA,FORMOSA DO RIO PRETO,Cerrado,2024,3,1,Outono
SÃO PAULO,ALTAIR,Mata Atlântica,2024,3,1,Outono
GOIÁS,FLORES DE GOIÁS,Cerrado,2024,3,1,Outono
GOIÁS,ORIZONA,Cerrado,2024,3,1,Outono
GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,2024,3,1,Outono
BAHIA,SANTA RITA DE CÁSSIA,Cerrado,2024,3,1,Outono
SÃO PAULO,MATÃO,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,NIOAQUE,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,PARAÍSO DAS ÁGUAS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,CORUMBÁ,Pantanal,2024,3,1,Outono
MATO GROSSO,POCONÉ,Pantanal,2024,3,1,Outono
MATO GROSSO,CÁCERES,Pantanal,2024,3,1,Outono
MATO GROSSO,PORTO ESPERIDIÃO,Pantanal,2024,3,1,Outono
MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,Amazônia,2024,3,1,Outono
MATO GROSSO,FELIZ NATAL,Amazônia,2024,3,1,Outono
MATO GROSSO,CLÁUDIA,Amazônia,2024,3,1,Outono
RORAIMA,CAROEBE,Amazônia,2024,3,1,Outono
RORAIMA,SÃO LUIZ,Amazônia,2024,3,1,Outono
RORAIMA,PACARAIMA,Amazônia,2024,3,1,Outono
RORAIMA,NORMANDIA,Amazônia,2024,3,1,Outono
RORAIMA,UIRAMUTÃ,Amazônia,2024,3,1,Outono
ALAGOAS,BOCA DA MATA,Mata Atlântica,2024,3,1,Outono
RORAIMA,IRACEMA,Amazônia,2024,3,1,Outono
CEARÁ,MORADA NOVA,Caatinga,2024,3,1,Outono
CEARÁ,JAGUARUANA,Caatinga,2024,3,1,Outono
MARANHÃO,TUNTUM,Cerrado,2024,3,1,Outono
BAHIA,CAMPO FORMOSO,Caatinga,2024,3,1,Outono
BAHIA,PINDOBAÇU,Caatinga,2024,3,1,Outono
BAHIA,CIPÓ,Caatinga,2024,3,1,Outono
BAHIA,ARAÇÁS,Mata Atlântica,2024,3,1,Outono
BAHIA,SANTA BRÍGIDA,Caatinga,2024,3,1,Outono
BAHIA,IBIPEBA,Caatinga,2024,3,1,Outono
BAHIA,ENTRE RIOS,Mata Atlântica,2024,3,1,Outono
BAHIA,MUNDO NOVO,Caatinga,2024,3,1,Outono
GOIÁS,ALTO PARAÍSO DE GOIÁS,Cerrado,2024,3,1,Outono
GOIÁS,POSSE,Cerrado,2024,3,1,Outono
BAHIA,BRUMADO,Caatinga,2024,3,1,Outono
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2024,3,1,Outono
GOIÁS,MARA ROSA,Cerrado,2024,3,1,Outono
MINAS GERAIS,SÃO GONÇALO DO PARÁ,Cerrado,2024,3,1,Outono
MINAS GERAIS,CARATINGA,Mata Atlântica,2024,3,1,Outono
ESPÍRITO SANTO,LINHARES,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,UMBURATIBA,Mata Atlântica,2024,3,1,Outono
GOIÁS,BOM JARDIM DE GOIÁS,Cerrado,2024,3,1,Outono
GOIÁS,JUSSARA,Cerrado,2024,3,1,Outono
GOIÁS,BARRO ALTO,Cerrado,2024,3,1,Outono
BAHIA,SEBASTIÃO LARANJEIRAS,Caatinga,2024,3,1,Outono
PARANÁ,RIO BRANCO DO SUL,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,BOFETE,Cerrado,2024,3,1,Outono
SÃO PAULO,TABATINGA,Cerrado,2024,3,1,Outono
SÃO PAULO,CAJOBI,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,POLONI,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,ICÉM,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,URÂNIA,Mata Atlântica,2024,3,1,Outono
RORAIMA,ALTO ALEGRE,Amazônia,2024,3,1,Outono
MATO GROSSO,MARCELÂNDIA,Amazônia,2024,3,1,Outono
TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2024,3,1,Outono
MATO GROSSO,NOVA BANDEIRANTES,Amazônia,2024,3,1,Outono
GOIÁS,MONTIVIDIU,Cerrado,2024,3,1,Outono
GOIÁS,ITAPIRAPUÃ,Cerrado,2024,3,1,Outono
MATO GROSSO,COTRIGUAÇU,Amazônia,2024,3,1,Outono
PARÁ,SANTANA DO ARAGUAIA,Amazônia,2024,3,1,Outono
PARÁ,FLORESTA DO ARAGUAIA,Amazônia,2024,3,1,Outono
PARÁ,NOVO PROGRESSO,Amazônia,2024,3,1,Outono
PARÁ,ITAITUBA,Amazônia,2024,3,1,Outono
PARÁ,TRAIRÃO,Amazônia,2024,3,1,Outono
MATO GROSSO,GUIRATINGA,Cerrado,2024,3,1,Outono
MATO GROSSO,PONTES E LACERDA,Amazônia,2024,3,1,Outono
MATO GROSSO,GENERAL CARNEIRO,Cerrado,2024,3,1,Outono
MATO GROSSO,DIAMANTINO,Cerrado,2024,3,1,Outono
MATO GROSSO,QUERÊNCIA,Amazônia,2024,3,1,Outono
PARANÁ,LUIZIANA,Mata Atlântica,2024,3,1,Outono
MATO GROSSO DO SUL,TERENOS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,BANDEIRANTES,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,RIO NEGRO,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,GUIA LOPES DA LAGUNA,Cerrado,2024,3,1,Outono
MATO GROSSO,ITANHANGÁ,Amazônia,2024,3,1,Outono
RONDÔNIA,PIMENTA BUENO,Amazônia,2024,3,1,Outono
MATO GROSSO,NOVA MARINGÁ,Amazônia,2024,3,1,Outono
MATO GROSSO,NOVA XAVANTINA,Cerrado,2024,3,1,Outono
MATO GROSSO,COCALINHO,Cerrado,2024,3,1,Outono
RORAIMA,MUCAJAÍ,Amazônia,2024,3,1,Outono
RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,2024,3,1,Outono
PARÁ,ÓBIDOS,Amazônia,2024,3,1,Outono
MARANHÃO,RIACHÃO,Cerrado,2024,3,1,Outono
PIAUÍ,PALMEIRA DO PIAUÍ,Cerrado,2024,3,1,Outono
MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,2024,3,1,Outono
MATO GROSSO,SANTA CARMEM,Amazônia,2024,3,1,Outono
MATO GROSSO,SORRISO,Cerrado,2024,3,1,Outono
MATO GROSSO,VERA,Amazônia,2024,3,1,Outono
TOCANTINS,SANDOLÂNDIA,Cerrado,2024,3,1,Outono
MATO GROSSO,NOVA UBIRATÃ,Amazônia,2024,3,1,Outono
MATO GROSSO,PARANATINGA,Cerrado,2024,3,1,Outono
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2024,3,1,Outono
MATO GROSSO,PEIXOTO DE AZEVEDO,Amazônia,2024,3,1,Outono
MATO GROSSO,PORTO ALEGRE DO NORTE,Amazônia,2024,3,1,Outono
MATO GROSSO,COLÍDER,Amazônia,2024,3,1,Outono
TOCANTINS,BREJINHO DE NAZARÉ,Cerrado,2024,3,1,Outono
TOCANTINS,PORTO NACIONAL,Cerrado,2024,3,1,Outono
TOCANTINS,MONTE DO CARMO,Cerrado,2024,3,1,Outono
TOCANTINS,CRISTALÂNDIA,Cerrado,2024,3,1,Outono
MATO GROSSO,ITAÚBA,Amazônia,2024,3,1,Outono
MATO GROSSO,NOVA SANTA HELENA,Amazônia,2024,3,1,Outono
MATO GROSSO,TABAPORÃ,Amazônia,2024,3,1,Outono
MATO GROSSO,UNIÃO DO SUL,Amazônia,2024,3,1,Outono
TOCANTINS,ALMAS,Cerrado,2024,3,1,Outono
MATO GROSSO,NOVO HORIZONTE DO NORTE,Amazônia,2024,3,1,Outono
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2024,3,1,Outono
MATO GROSSO,TERRA NOVA DO NORTE,Amazônia,2024,3,1,Outono
MATO GROSSO,SINOP,Amazônia,2024,3,1,Outono
MATO GROSSO,JUÍNA,Cerrado,2024,3,1,Outono
MATO GROSSO,NOVA MUTUM,Cerrado,2024,3,1,Outono
MATO GROSSO,GAÚCHA DO NORTE,Cerrado,2024,3,1,Outono
MATO GROSSO,NOVA UBIRATÃ,Cerrado,2024,3,1,Outono
MATO GROSSO,CANARANA,Cerrado,2024,3,1,Outono
MATO GROSSO,SANTA RITA DO TRIVELATO,Cerrado,2024,3,1,Outono
MATO GROSSO,NOVO MUNDO,Amazônia,2024,3,1,Outono
MATO GROSSO,CAMPINÁPOLIS,Cerrado,2024,3,1,Outono
MATO GROSSO,VILA RICA,Amazônia,2024,3,1,Outono
MATO GROSSO,SANTA CRUZ DO XINGU,Amazônia,2024,3,1,Outono
MATO GROSSO,COMODORO,Amazônia,2024,3,1,Outono
MARANHÃO,ALTO PARNAÍBA,Cerrado,2024,3,1,Outono
MATO GROSSO,ÁGUA BOA,Cerrado,2024,3,1,Outono
MATO GROSSO,NOBRES,Cerrado,2024,3,1,Outono
MATO GROSSO,PLANALTO DA SERRA,Cerrado,2024,3,1,Outono
MATO GROSSO,ROSÁRIO OESTE,Cerrado,2024,3,1,Outono
MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,2024,3,1,Outono
MATO GROSSO,CAMPO VERDE,Cerrado,2024,3,1,Outono
MATO GROSSO,NOVO SÃO JOAQUIM,Cerrado,2024,3,1,Outono
AMAZONAS,APUÍ,Amazônia,2024,3,1,Outono
MATO GROSSO,MATUPÁ,Amazônia,2024,3,1,Outono
MATO GROSSO,NOVA CANAÃ DO NORTE,Amazônia,2024,3,1,Outono
MATO GROSSO,PARANATINGA,Amazônia,2024,3,1,Outono
MATO GROSSO,SAPEZAL,Cerrado,2024,3,1,Outono
MATO GROSSO,BRASNORTE,Amazônia,2024,3,1,Outono
GOIÁS,ARUANÃ,Cerrado,2024,3,1,Outono
GOIÁS,NIQUELÂNDIA,Cerrado,2024,3,1,Outono
GOIÁS,SÍTIO D'ABADIA,Cerrado,2024,3,1,Outono
GOIÁS,DAMIANÓPOLIS,Cerrado,2024,3,1,Outono
MATO GROSSO,GAÚCHA DO NORTE,Amazônia,2024,3,1,Outono
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Cerrado,2024,3,1,Outono
MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,2024,3,1,Outono
MATO GROSSO,LUCAS DO RIO VERDE,Cerrado,2024,3,1,Outono
MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,2024,3,1,Outono
MATO GROSSO,CANARANA,Amazônia,2024,3,1,Outono
BAHIA,CORRENTINA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,JARAGUARI,Cerrado,2024,3,1,Outono
SÃO PAULO,MIGUELÓPOLIS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,SELVÍRIA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,TRÊS LAGOAS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,PARANAÍBA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,SÃO GABRIEL DO OESTE,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,CASSILÂNDIA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,CAMPO GRANDE,Cerrado,2024,3,1,Outono
GOIÁS,CHAPADÃO DO CÉU,Cerrado,2024,3,1,Outono
GOIÁS,QUIRINÓPOLIS,Cerrado,2024,3,1,Outono
GOIÁS,JATAÍ,Cerrado,2024,3,1,Outono
GOIÁS,SERRANÓPOLIS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,BRASILÂNDIA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,BONITO,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,JARDIM,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,RIO BRILHANTE,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,ANAURILÂNDIA,Mata Atlântica,2024,3,1,Outono
MATO GROSSO DO SUL,BATAYPORÃ,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,MARTINÓPOLIS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,AMAMBAI,Mata Atlântica,2024,3,1,Outono
PARANÁ,RONDON,Mata Atlântica,2024,3,1,Outono
MATO GROSSO,TORIXORÉU,Cerrado,2024,3,1,Outono
MATO GROSSO,PEDRA PRETA,Cerrado,2024,3,1,Outono
MATO GROSSO,ALTO GARÇAS,Cerrado,2024,3,1,Outono
MATO GROSSO,PONTAL DO ARAGUAIA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,ÁGUA CLARA,Cerrado,2024,3,1,Outono
PERNAMBUCO,CORTÊS,Mata Atlântica,2024,3,1,Outono
GOIÁS,PARANAIGUARA,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,MINAS NOVAS,Cerrado,2024,3,1,Outono
BAHIA,CARAVELAS,Mata Atlântica,2024,3,1,Outono
BAHIA,MUCURI,Mata Atlântica,2024,3,1,Outono
ESPÍRITO SANTO,MONTANHA,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,MUTUM,Mata Atlântica,2024,3,1,Outono
BAHIA,ALCOBAÇA,Mata Atlântica,2024,3,1,Outono
BAHIA,WENCESLAU GUIMARÃES,Mata Atlântica,2024,3,1,Outono
BAHIA,TEOLÂNDIA,Mata Atlântica,2024,3,1,Outono
ALAGOAS,MARAGOGI,Mata Atlântica,2024,3,1,Outono
BAHIA,TAPEROÁ,Mata Atlântica,2024,3,1,Outono
BAHIA,PRESIDENTE TANCREDO NEVES,Mata Atlântica,2024,3,1,Outono
BAHIA,JIQUIRIÇÁ,Mata Atlântica,2024,3,1,Outono
BAHIA,VALENÇA,Mata Atlântica,2024,3,1,Outono
BAHIA,SANTA INÊS,Mata Atlântica,2024,3,1,Outono
BAHIA,BOA VISTA DO TUPIM,Caatinga,2024,3,1,Outono
BAHIA,MARAGOGIPE,Mata Atlântica,2024,3,1,Outono
BAHIA,IBIQUERA,Caatinga,2024,3,1,Outono
BAHIA,CACHOEIRA,Mata Atlântica,2024,3,1,Outono
BAHIA,CAMAÇARI,Mata Atlântica,2024,3,1,Outono
BAHIA,SANTO AMARO,Mata Atlântica,2024,3,1,Outono
BAHIA,ITABERABA,Caatinga,2024,3,1,Outono
BAHIA,ITANAGRA,Mata Atlântica,2024,3,1,Outono
BAHIA,FEIRA DE SANTANA,Mata Atlântica,2024,3,1,Outono
BAHIA,MACAJUBA,Caatinga,2024,3,1,Outono
BAHIA,SERRA PRETA,Mata Atlântica,2024,3,1,Outono
BAHIA,SANTA BÁRBARA,Caatinga,2024,3,1,Outono
BAHIA,ESPLANADA,Mata Atlântica,2024,3,1,Outono
BAHIA,CONDE,Mata Atlântica,2024,3,1,Outono
BAHIA,SÁTIRO DIAS,Caatinga,2024,3,1,Outono
BAHIA,SERRINHA,Caatinga,2024,3,1,Outono
BAHIA,RIACHÃO DAS NEVES,Cerrado,2024,3,1,Outono
SERGIPE,CRISTINÁPOLIS,Mata Atlântica,2024,3,1,Outono
BAHIA,MORRO DO CHAPÉU,Caatinga,2024,3,1,Outono
BAHIA,BIRITINGA,Caatinga,2024,3,1,Outono
BAHIA,WANDERLEY,Cerrado,2024,3,1,Outono
SERGIPE,MOITA BONITA,Caatinga,2024,3,1,Outono
SERGIPE,TOMAR DO GERU,Caatinga,2024,3,1,Outono
BAHIA,BANZAÊ,Caatinga,2024,3,1,Outono
SERGIPE,PIRAMBU,Mata Atlântica,2024,3,1,Outono
SERGIPE,LAGARTO,Caatinga,2024,3,1,Outono
SERGIPE,TOBIAS BARRETO,Caatinga,2024,3,1,Outono
BAHIA,CAÉM,Caatinga,2024,3,1,Outono
BAHIA,BARRA,Cerrado,2024,3,1,Outono
SERGIPE,JAPOATÃ,Mata Atlântica,2024,3,1,Outono
ALAGOAS,CORURIPE,Mata Atlântica,2024,3,1,Outono
BAHIA,JACOBINA,Caatinga,2024,3,1,Outono
PIAUÍ,AVELINO LOPES,Cerrado,2024,3,1,Outono
BAHIA,SENTO SÉ,Caatinga,2024,3,1,Outono
ALAGOAS,MARECHAL DEODORO,Mata Atlântica,2024,3,1,Outono
PERNAMBUCO,IATI,Caatinga,2024,3,1,Outono
ALAGOAS,IBATEGUARA,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,FRANCISCO BADARÓ,Cerrado,2024,3,1,Outono
MINAS GERAIS,SALINAS,Mata Atlântica,2024,3,1,Outono
BAHIA,ITARANTIM,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,CAPITÃO ENÉAS,Cerrado,2024,3,1,Outono
MINAS GERAIS,RIO PARDO DE MINAS,Cerrado,2024,3,1,Outono
BAHIA,SANTA LUZIA,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,SÃO JOÃO DO PARAÍSO,Mata Atlântica,2024,3,1,Outono
BAHIA,CONDEÚBA,Mata Atlântica,2024,3,1,Outono
BAHIA,ILHÉUS,Mata Atlântica,2024,3,1,Outono
BAHIA,MAETINGA,Caatinga,2024,3,1,Outono
BAHIA,ITACARÉ,Mata Atlântica,2024,3,1,Outono
BAHIA,ITAGIBÁ,Mata Atlântica,2024,3,1,Outono
BAHIA,MARAÚ,Mata Atlântica,2024,3,1,Outono
BAHIA,CAETITÉ,Caatinga,2024,3,1,Outono
BAHIA,JEQUIÉ,Caatinga,2024,3,1,Outono
BAHIA,JEQUIÉ,Mata Atlântica,2024,3,1,Outono
BAHIA,MARACÁS,Caatinga,2024,3,1,Outono
BAHIA,NILO PEÇANHA,Mata Atlântica,2024,3,1,Outono
PIAUÍ,MONTE ALEGRE DO PIAUÍ,Cerrado,2024,3,1,Outono
PIAUÍ,FLORES DO PIAUÍ,Caatinga,2024,3,1,Outono
PIAUÍ,ITAUEIRA,Caatinga,2024,3,1,Outono
PIAUÍ,URUÇUÍ,Cerrado,2024,3,1,Outono
PARAÍBA,MONTEIRO,Caatinga,2024,3,1,Outono
PERNAMBUCO,SÃO LOURENÇO DA MATA,Mata Atlântica,2024,3,1,Outono
PERNAMBUCO,VITÓRIA DE SANTO ANTÃO,Mata Atlântica,2024,3,1,Outono
PERNAMBUCO,SIRINHAÉM,Mata Atlântica,2024,3,1,Outono
PIAUÍ,CURRAIS,Cerrado,2024,3,1,Outono
CEARÁ,ITAREMA,Caatinga,2024,3,1,Outono
SANTA CATARINA,LEBON RÉGIS,Mata Atlântica,2024,3,1,Outono
RIO GRANDE DO SUL,TRIUNFO,Pampa,2024,3,1,Outono
MATO GROSSO,RONDONÓPOLIS,Cerrado,2024,3,1,Outono
MATO GROSSO,JACIARA,Cerrado,2024,3,1,Outono
MATO GROSSO,ARAGUAIANA,Cerrado,2024,3,1,Outono
MATO GROSSO,BARRA DO GARÇAS,Cerrado,2024,3,1,Outono
MATO GROSSO,TANGARÁ DA SERRA,Cerrado,2024,3,1,Outono
PARANÁ,BOA VENTURA DE SÃO ROQUE,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,PIEDADE,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,CABREÚVA,Mata Atlântica,2024,3,1,Outono
RIO DE JANEIRO,CABO FRIO,Mata Atlântica,2024,3,1,Outono
RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlântica,2024,3,1,Outono
MATO GROSSO DO SUL,PONTA PORÃ,Cerrado,2024,3,1,Outono
SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,PRESIDENTE ALVES,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,PIRAJUÍ,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,MARTINÓPOLIS,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,PIRASSUNUNGA,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,NOVA ALVORADA DO SUL,Cerrado,2024,3,1,Outono
MINAS GERAIS,INGAÍ,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,PENÁPOLIS,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,BURITAMA,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,DORES DE CAMPOS,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,ARAÇATUBA,Mata Atlântica,2024,3,1,Outono
MATO GROSSO DO SUL,ANASTÁCIO,Cerrado,2024,3,1,Outono
MINAS GERAIS,ERVÁLIA,Mata Atlântica,2024,3,1,Outono
SÃO PAULO,MORRO AGUDO,Cerrado,2024,3,1,Outono
SÃO PAULO,BARRETOS,Cerrado,2024,3,1,Outono
MATO GROSSO DO SUL,DOIS IRMÃOS DO BURITI,Cerrado,2024,3,1,Outono
SÃO PAULO,COSMORAMA,Cerrado,2024,3,1,Outono
SÃO PAULO,ICÉM,Cerrado,2024,3,1,Outono
SÃO PAULO,VOTUPORANGA,Cerrado,2024,3,1,Outono
SÃO PAULO,NOVA CANAÃ PAULISTA,Mata Atlântica,2024,3,1,Outono
MATO GROSSO DO SUL,INOCÊNCIA,Cerrado,2024,3,1,Outono
MINAS GERAIS,CONTAGEM,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,CAMPINA VERDE,Cerrado,2024,3,1,Outono
ESPÍRITO SANTO,ARACRUZ,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,ITABIRA,Cerrado,2024,3,1,Outono
MINAS GERAIS,INHAPIM,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,CONSELHEIRO PENA,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,MANTENA,Mata Atlântica,2024,3,1,Outono
ESPÍRITO SANTO,PINHEIROS,Mata Atlântica,2024,3,1,Outono
MINAS GERAIS,SÃO JOSÉ DA SAFIRA,Mata Atlântica,2024,3,1,Outono
BAHIA,IBIRAPUÃ,Mata Atlântica,2024,3,1,Outono
BAHIA,ITAPETINGA,Mata Atlântica,2024,3,1,Outono
BAHIA,UNA,Mata Atlântica,2024,3,1,Outono
BAHIA,ITAMBÉ,Mata Atlântica,2024,3,1,Outono
BAHIA,ITORORÓ,Mata Atlântica,2024,3,1,Outono
BAHIA,CONDEÚBA,Caatinga,2024,3,1,Outono
BAHIA,BARRA DO CHOÇA,Mata Atlântica,2024,3,1,Outono
BAHIA,GUAJERU,Caatinga,2024,3,1,Outono
BAHIA,ITAJUÍPE,Mata Atlântica,2024,3,1,Outono
BAHIA,URUÇUCA,Mata Atlântica,2024,3,1,Outono
BAHIA,GUANAMBI,Caatinga,2024,3,1,Outono
BAHIA,PALMAS DE MONTE ALTO,Caatinga,2024,3,1,Outono
BAHIA,IBIRAPITANGA,Mata Atlântica,2024,3,1,Outono
BAHIA,CAMAMU,Mata Atlântica,2024,3,1,Outono
BAHIA,CARINHANHA,Cerrado,2024,3,1,Outono
BAHIA,PIRAÍ DO NORTE,Mata Atlântica,2024,3,1,Outono
BAHIA,JAGUAQUARA,Mata Atlântica,2024,3,1,Outono
GOIÁS,SÃO DOMINGOS,Cerrado,2024,3,1,Outono
BAHIA,IRAMAIA,Caatinga,2024,3,1,Outono
BAHIA,BOM JESUS DA LAPA,Caatinga,2024,3,1,Outono
BAHIA,PLANALTINO,Caatinga,2024,3,1,Outono
BAHIA,BOM JESUS DA LAPA,Cerrado,2024,3,1,Outono
BAHIA,JAGUARIPE,Mata Atlântica,2024,3,1,Outono
BAHIA,ARATUÍPE,Mata Atlântica,2024,3,1,Outono
BAHIA,SÃO DESIDÉRIO,Cerrado,2024,3,1,Outono
BAHIA,VARZEDO,Mata Atlântica,2024,3,1,Outono
BAHIA,SAPEAÇU,Mata Atlântica,2024,3,1,Outono
BAHIA,SERRA DOURADA,Cerrado,2024,3,1,Outono
BAHIA,SÃO SEBASTIÃO DO PASSÉ,Mata Atlântica,2024,3,1,Outono
BAHIA,OLIVEIRA DOS BREJINHOS,Caatinga,2024,3,1,Outono
BAHIA,CRISTÓPOLIS,Cerrado,2024,3,1,Outono
BAHIA,OURIÇANGAS,Mata Atlântica,2024,3,1,Outono
BAHIA,TAPIRAMUTÁ,Caatinga,2024,3,1,Outono
BAHIA,PIRITIBA,Caatinga,2024,3,1,Outono
SERGIPE,SANTA LUZIA DO ITANHY,Mata Atlântica,2024,3,1,Outono
SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024,3,1,Outono
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2024,3,1,Outono
MATO GROSSO,CONFRESA,Amazônia,2024,3,1,Outono
TOCANTINS,NOVO ACORDO,Cerrado,2024,3,1,Outono
MARANHÃO,TRIZIDELA DO VALE,Cerrado,2024,3,1,Outono
PARÁ,SÃO JOÃO DO ARAGUAIA,Amazônia,2024,3,1,Outono
MARANHÃO,COLINAS,Cerrado,2024,3,1,Outono
PARÁ,SAPUCAIA,Amazônia,2024,3,1,Outono
TOCANTINS,ARAPOEMA,Amazônia,2024,3,1,Outono
TOCANTINS,GOIATINS,Cerrado,2024,3,1,Outono
MARANHÃO,TASSO FRAGOSO,Cerrado,2024,3,1,Outono
TOCANTINS,ITAPIRATINS,Cerrado,2024,3,1,Outono
PARÁ,ALTAMIRA,Amazônia,2024,3,1,Outono
TOCANTINS,GUARAÍ,Cerrado,2024,3,1,Outono
PARÁ,SÃO FÉLIX DO XINGU,Amazônia,2024,3,1,Outono
SERGIPE,MALHADOR,Mata Atlântica,2024,3,1,Outono
